codeInseeImmo,valeur_moyenne_fonciere,local_total,local_maison,local_appart
19048,780,1,1,0
19105,2331,2,2,0
19288,1156,7,7,0
19124,1534,7,7,0
19286,667,8,8,0
19158,968,2,2,0
19022,2147,3,3,0
19230,1415,1,1,0
19044,1367,2,2,0
19260,1726,3,3,0
19184,5000,2,2,0
19280,1463,4,4,0
19126,2245,2,2,0
19254,2611,2,2,0
19035,747,1,1,0
19257,1815,2,2,0
19054,804,2,2,0
19239,1098,1,1,0
19025,1290,5,5,0
19169,1557,2,2,0
19050,1862,2,2,0
19154,650,2,2,0
19177,3846,2,2,0
21231,2572,4,0,4
21638,2284,2,2,0
21278,2864,2,2,0
21692,2785,2,2,0
21242,1463,1,1,0
22362,1697,16,14,2
22050,3518,119,40,79
22185,1867,23,23,0
22171,2154,20,20,0
22215,2120,41,35,6
22035,1638,4,4,0
22255,1450,6,6,0
22186,4061,35,24,11
22295,960,14,14,0
22079,1393,27,27,0
22234,1792,5,5,0
22122,962,5,5,0
22183,1024,21,21,0
22187,5247,82,58,24
22251,2992,35,31,4
22210,3320,15,15,0
22136,1514,52,42,10
22278,2208,326,112,214
22349,2019,9,8,1
22361,1731,5,5,0
22360,2067,31,21,10
22127,3595,15,14,1
22162,4011,69,35,34
22055,4463,37,29,8
22315,2432,2,2,0
22011,1445,7,7,0
22019,1472,7,7,0
22046,1344,62,62,0
22209,3952,22,19,3
22001,1180,2,2,0
22364,2259,19,16,3
22345,2831,14,14,0
22093,5632,105,64,41
22221,3325,31,26,5
22168,3796,68,38,30
22371,1393,6,6,0
22193,1621,25,21,4
22198,4052,20,19,1
22262,1916,26,10,16
22190,2272,17,17,0
22172,3979,28,11,17
22143,2898,19,13,6
22184,1295,19,18,1
22054,6805,37,25,12
22074,2536,6,6,0
22287,1121,6,4,2
22118,2275,24,23,1
22029,3261,5,5,0
22281,1645,8,8,0
22311,2207,7,7,0
22282,3710,31,17,14
22195,2105,15,13,2
22073,1347,4,4,0
22111,2155,3,3,0
22384,1055,6,6,0
22203,1425,29,27,2
22339,2228,7,5,2
22306,1297,2,2,0
22113,3436,129,72,57
22020,3778,18,12,6
22002,2432,11,11,0
22070,2093,45,27,18
22222,3489,57,53,4
22076,1745,5,5,0
22356,1910,10,10,0
22240,937,8,6,2
22048,1917,14,14,0
22263,2517,3,3,0
22084,1845,26,21,5
22166,3415,26,25,1
22323,2757,12,12,0
22004,1497,36,31,5
22299,2969,5,5,0
22194,2600,47,42,5
22081,2550,15,15,0
22237,2556,20,20,0
22106,2915,34,19,15
22246,1758,8,8,0
22176,1736,16,12,4
22220,1182,12,12,0
22179,3349,17,13,4
22135,830,13,13,0
22155,1424,10,10,0
22121,1599,12,11,1
22242,2686,6,6,0
22065,1859,6,6,0
22134,2745,20,19,1
22201,8886,10,7,3
22025,1140,26,21,5
22211,2102,19,13,6
22150,1315,4,4,0
22008,2382,13,13,0
22161,1917,6,6,0
22353,4493,28,21,7
22024,997,6,6,0
22325,3797,32,12,20
22258,2215,15,15,0
22219,1148,24,24,0
22322,995,3,3,0
22372,1800,8,8,0
22047,1087,12,11,1
22277,1236,9,9,0
22181,920,8,8,0
22223,2271,11,11,0
22137,876,12,12,0
22307,1979,15,15,0
22266,1094,30,29,1
22071,1964,2,2,0
22385,3010,9,7,2
22158,1096,19,19,0
22265,2340,5,5,0
22119,1309,4,4,0
22377,3184,3,3,0
22016,10702,4,3,1
22346,1413,3,3,0
22182,1919,8,8,0
22271,1786,5,5,0
22021,1416,4,4,0
22233,2289,17,17,0
22138,832,5,5,0
22018,1084,3,3,0
22256,2961,6,6,0
22032,2119,16,10,6
22110,1363,3,3,0
22218,3456,7,7,0
22163,1153,2,2,0
22206,1437,16,16,0
22283,2127,1,1,0
22324,2440,4,4,0
22085,1663,3,3,0
22264,2368,21,18,3
22272,2536,7,7,0
22225,1439,14,14,0
22275,794,12,12,0
22228,1618,8,8,0
22207,2025,18,12,6
22354,1424,14,14,0
22086,1998,3,3,0
22214,2790,35,32,3
22379,2655,5,5,0
22060,585,3,3,0
22333,1744,14,14,0
22087,1290,8,8,0
22216,999,7,7,0
22013,2638,9,9,0
22347,1892,9,9,0
22164,1502,12,10,2
22063,4799,6,6,0
22037,477,5,5,0
22189,978,2,2,0
22316,1273,10,10,0
22056,1815,8,8,0
22343,3435,23,13,10
22331,1383,3,3,0
22241,1887,6,6,0
22373,788,4,4,0
22243,1248,3,3,0
22344,1655,4,4,0
22366,880,2,2,0
22279,1627,7,5,2
22197,3236,10,9,1
22034,2268,18,18,0
22302,4462,11,10,1
22103,3310,8,5,3
22321,1031,14,14,0
22117,1613,16,10,6
22094,4098,5,5,0
22224,1606,5,5,0
22097,1923,16,16,0
22342,1914,6,6,0
22312,1520,3,3,0
22114,1043,13,13,0
22064,1236,12,12,0
22288,619,5,5,0
22057,1127,2,2,0
22083,739,7,7,0
22376,1126,13,13,0
22273,2468,24,24,0
22261,2738,2,2,0
22014,2445,5,5,0
22101,6096,10,4,6
22105,1750,4,4,0
22061,1441,9,9,0
22226,2391,12,12,0
22212,1656,8,8,0
22062,1853,2,2,0
22005,1282,10,10,0
22317,1450,6,6,0
22363,3800,9,9,0
22196,2248,8,8,0
22049,2282,4,2,2
22204,1747,11,11,0
22031,2150,7,7,0
22044,1832,4,4,0
22003,2160,1,1,0
22180,1592,16,16,0
22077,1721,7,7,0
22337,1536,10,10,0
22389,2371,21,17,4
22067,1464,13,13,0
22305,885,5,5,0
22267,928,5,5,0
22232,3272,13,13,0
22245,1400,5,5,0
22358,1637,1,1,0
22338,613,3,3,0
22217,1814,5,5,0
22099,1774,11,11,0
22090,1600,4,4,0
22131,2798,9,9,0
22350,1947,4,4,0
22327,5557,15,9,6
22059,1639,10,10,0
22213,2729,7,6,1
22249,800,5,5,0
22116,1629,10,10,0
22144,3204,8,6,2
22259,1961,12,11,1
22320,1235,5,5,0
22370,1666,4,4,0
22235,3693,2,2,0
22096,1955,4,4,0
22177,2803,3,3,0
22053,1033,4,4,0
22147,2266,14,11,3
22107,1181,9,8,1
22231,1534,8,8,0
22351,1339,5,5,0
22115,842,2,2,0
22157,1173,4,4,0
22149,1506,10,10,0
22039,1282,5,3,2
22075,1105,2,2,0
22152,2601,6,6,0
22248,1392,8,8,0
22280,2574,6,6,0
22012,2546,2,2,0
22390,2666,11,11,0
22170,1897,11,11,0
22294,998,12,12,0
22328,750,1,1,0
22169,1075,4,4,0
22274,2499,5,5,0
22146,2089,13,13,0
22042,2098,2,2,0
22033,1059,8,8,0
22045,1680,2,2,0
22200,2173,3,3,0
22368,2171,5,5,0
22250,2460,6,4,2
22160,917,1,1,0
22348,4241,11,11,0
22309,1307,1,1,0
22334,912,1,1,0
22229,1152,9,9,0
22208,1700,8,8,0
22202,934,9,9,0
22387,1597,6,6,0
22269,1063,2,2,0
22380,1963,3,3,0
22378,3333,1,1,0
22132,812,3,3,0
22098,2139,6,6,0
22174,3014,2,2,0
22153,2971,6,3,3
22145,1605,4,4,0
22383,714,1,1,0
22104,2026,5,5,0
22308,2419,2,2,0
22238,1941,1,1,0
22300,865,1,1,0
22293,1748,3,3,0
22239,1711,3,3,0
22178,2123,7,7,0
22313,1069,2,2,0
22236,736,2,2,0
22314,1328,4,4,0
22369,699,1,1,0
22027,963,3,3,0
22140,2305,5,5,0
22026,2194,1,1,0
22254,1734,4,4,0
22128,1087,10,10,0
22015,2575,11,11,0
22285,1383,1,1,0
22335,2048,6,6,0
22030,1213,10,10,0
22175,1943,1,1,0
22319,7772,8,2,6
22304,204,2,2,0
22095,2633,2,2,0
22388,2154,5,5,0
22124,1406,5,5,0
22052,888,1,1,0
22036,1053,2,2,0
22268,1286,2,2,0
22391,1331,7,7,0
22286,1618,3,3,0
22188,1577,2,2,0
22199,5763,4,4,0
22381,1941,2,2,0
22296,1207,1,1,0
22244,1257,2,2,0
22133,1006,2,2,0
22326,1668,1,1,0
22227,1592,3,3,0
22165,1684,6,6,0
22006,1464,1,1,0
22260,1354,1,1,0
22386,733,3,3,0
22375,1226,1,1,0
22023,759,1,1,0
22043,1170,4,4,0
22148,806,1,1,0
22040,1065,4,4,0
22318,1000,1,1,0
22088,1290,2,2,0
22341,1303,7,7,0
22028,1812,3,3,0
22291,3942,3,3,0
22091,1371,1,1,0
22257,1567,1,1,0
22332,1800,1,1,0
22156,1238,2,2,0
22310,1000,1,1,0
22009,2223,2,2,0
22340,1295,2,2,0
23015,1307,8,6,2
23124,1258,5,5,0
23067,1427,8,2,6
23017,16,1,1,0
23241,1085,5,5,0
23204,272,3,3,0
23131,1078,5,5,0
23176,1868,17,11,6
23192,994,18,18,0
23021,953,10,5,5
23095,833,10,8,2
23200,673,1,1,0
23168,1007,7,7,0
23019,1036,1,1,0
23258,1364,1,1,0
23036,906,8,8,0
23096,3320,70,25,45
23074,473,1,1,0
23106,612,1,1,0
23165,1763,10,10,0
23172,1045,1,1,0
23116,717,8,6,2
23140,404,7,7,0
23210,1199,2,2,0
23105,1526,7,3,4
23076,705,2,2,0
23061,884,8,5,3
23191,1377,1,1,0
23207,173,6,6,0
23008,855,20,11,9
23102,775,1,1,0
23049,455,2,2,0
23118,2074,2,0,2
23236,816,3,3,0
23091,583,4,4,0
23155,985,4,4,0
23086,1114,4,4,0
23056,1016,9,9,0
23081,440,1,1,0
23219,858,5,5,0
23025,1087,12,9,3
23084,591,3,3,0
23220,993,4,4,0
23001,1015,6,6,0
23235,929,6,6,0
23254,523,2,2,0
23249,996,5,5,0
23177,1200,4,4,0
23181,94,1,1,0
23227,375,1,1,0
23146,1457,2,2,0
23066,585,5,5,0
23221,1128,1,1,0
23012,1540,3,3,0
23216,982,1,1,0
23003,982,2,2,0
23257,1823,5,5,0
23048,237,2,2,0
23072,1197,3,3,0
23039,947,4,4,0
23087,1091,4,4,0
23030,1058,16,7,9
23093,2659,10,10,0
23108,804,2,2,0
23065,1002,4,4,0
23247,828,8,8,0
23145,1140,2,2,0
23132,829,6,6,0
23174,1037,5,5,0
23080,859,1,1,0
23149,1497,4,1,3
23035,327,2,2,0
23189,791,10,10,0
23027,1032,5,5,0
23047,1696,1,1,0
23103,516,7,7,0
23154,1623,3,3,0
23259,1454,2,2,0
23229,1136,3,3,0
23209,572,4,4,0
23050,1714,5,5,0
23167,511,1,1,0
23004,661,5,5,0
23190,312,1,1,0
23217,822,2,2,0
23115,1361,3,3,0
23225,480,1,1,0
23029,880,3,3,0
23002,864,9,9,0
23253,677,2,2,0
23104,754,2,2,0
23133,897,3,3,0
23151,866,3,3,0
23123,1447,3,3,0
23013,1083,5,4,1
23070,3470,9,9,0
23239,1386,4,4,0
23130,683,4,4,0
23193,1365,2,2,0
23112,1140,5,5,0
23228,646,1,1,0
23063,478,2,2,0
23101,286,1,1,0
23073,629,1,1,0
23038,1260,2,2,0
23188,609,5,5,0
23252,1600,1,1,0
23069,1250,1,1,0
23182,746,2,2,0
23136,365,2,2,0
23024,1336,6,6,0
23032,1057,2,2,0
23223,826,3,3,0
23031,1511,11,6,5
23026,1271,3,3,0
23006,1886,1,1,0
23242,2733,1,1,0
23264,441,1,1,0
23211,1239,4,4,0
23194,93,1,1,0
23143,746,1,1,0
23139,986,6,6,0
23199,62,3,0,3
23107,231,1,1,0
23232,591,2,2,0
23180,1193,2,2,0
23060,2114,3,3,0
23197,417,1,1,0
23075,955,4,4,0
23090,602,2,2,0
23033,1347,3,3,0
23245,1525,9,7,2
23261,1166,3,0,3
23230,769,1,1,0
23092,404,1,1,0
23215,1488,1,1,0
23137,411,1,0,1
23007,1250,1,1,0
23113,250,1,1,0
23111,317,1,1,0
23089,1288,2,2,0
23062,261,4,4,0
23262,384,1,1,0
23082,2285,3,3,0
23054,972,1,1,0
23142,724,2,2,0
23243,568,1,1,0
23213,2062,1,1,0
23064,3579,2,2,0
23141,2015,2,2,0
23166,508,2,2,0
23099,954,3,3,0
23051,1102,1,1,0
23173,1058,1,1,0
23185,343,1,1,0
23083,408,1,1,0
23023,882,1,1,0
23144,1350,1,1,0
23214,2400,1,1,0
23042,641,2,2,0
23205,629,1,1,0
23044,237,1,1,0
23041,303,1,1,0
23043,1170,1,1,0
23028,686,1,1,0
23248,1178,1,1,0
23046,149,1,1,0
23218,300,1,1,0
23077,1662,1,1,0
23127,333,1,1,0
23057,333,1,1,0
23195,542,2,2,0
23240,917,2,2,0
23255,1042,1,1,0
23244,654,1,1,0
23100,624,4,4,0
23005,1105,2,2,0
24292,1377,4,4,0
24037,2633,204,133,71
24259,1265,16,16,0
24138,1660,45,37,8
24572,1386,1,1,0
24511,1008,2,2,0
24172,2792,6,2,4
24510,2323,4,4,0
24253,1343,24,24,0
24436,1448,5,5,0
24322,4651,220,66,154
24547,1649,38,28,10
24145,3085,19,19,0
24293,1257,4,4,0
24229,1131,6,6,0
24551,2119,25,13,12
24442,1435,11,9,2
24182,2111,13,13,0
24294,2107,54,48,6
24372,1201,13,11,2
24450,2833,6,6,0
24454,1398,7,7,0
24360,5803,6,6,0
24001,1695,9,9,0
24418,1529,7,7,0
24417,1213,8,8,0
24097,596,4,4,0
24227,1400,8,4,4
24527,1000,10,10,0
24028,2111,12,12,0
24152,3324,9,9,0
24142,1540,10,10,0
24040,1451,15,9,6
24188,1738,15,15,0
24299,1252,31,25,6
24412,2735,11,9,2
24207,2128,6,6,0
24520,2961,60,36,24
24032,85,1,1,0
24312,6173,29,14,15
24035,969,8,6,2
24472,1265,3,3,0
24362,3035,21,21,0
24167,1835,30,29,1
24534,1400,10,10,0
24335,2205,19,18,1
24553,1487,10,10,0
24557,1978,51,35,16
24350,1557,8,8,0
24218,2349,19,19,0
24291,7965,16,13,3
24376,2426,15,12,3
24526,1129,10,8,2
24193,3213,3,3,0
24096,1725,4,4,0
24558,1494,6,6,0
24352,2208,45,22,23
24296,1696,7,7,0
24034,1201,5,5,0
24419,1893,9,9,0
24130,1935,6,5,1
24183,1325,1,1,0
24026,1775,24,24,0
24465,1432,2,2,0
24194,1640,9,9,0
24020,4718,8,7,1
24102,1801,17,14,3
24179,1959,4,4,0
24008,701,3,3,0
24297,3030,20,15,5
24134,1194,6,6,0
24289,1399,14,14,0
24507,1214,2,2,0
24104,1778,4,4,0
24100,1149,3,3,0
24491,4340,6,6,0
24543,1254,8,8,0
24022,4126,11,11,0
24067,2485,18,18,0
24559,2600,1,1,0
24077,1496,3,3,0
24027,1212,2,2,0
24330,1601,5,5,0
24053,2274,32,31,1
24273,1721,4,4,0
24243,1219,14,14,0
24274,1641,3,3,0
24115,1645,6,6,0
24162,2046,7,7,0
24381,1424,4,4,0
24356,2042,10,10,0
24139,1973,8,8,0
24256,1313,37,19,18
24295,1552,8,8,0
24565,1735,3,3,0
24200,2385,5,5,0
24479,3139,9,7,2
24311,1154,16,13,3
24098,2015,18,17,1
24453,1229,3,3,0
24396,2863,20,17,3
24267,1322,1,1,0
24409,1558,5,5,0
24425,2584,3,3,0
24269,1325,6,6,0
24549,3577,4,4,0
24460,588,1,1,0
24137,1643,6,6,0
24370,1355,12,12,0
24340,2469,28,28,0
24437,2016,2,2,0
24070,1614,7,7,0
24016,1843,14,13,1
24328,1071,19,19,0
24081,1603,7,5,2
24226,1784,7,7,0
24323,1938,1,1,0
24473,1540,4,4,0
24490,1470,12,12,0
24309,3594,11,11,0
24002,1098,9,8,1
24101,1297,7,7,0
24533,641,1,1,0
24222,1921,15,15,0
24157,2055,9,9,0
24414,2025,2,2,0
24015,4999,3,3,0
24341,2076,7,7,0
24225,1912,21,21,0
24237,2594,15,15,0
24261,1836,7,7,0
24529,2258,1,1,0
24382,2166,2,2,0
24007,2312,4,4,0
24540,1781,7,7,0
24320,2026,9,9,0
24009,1887,3,3,0
24110,1667,2,2,0
24264,1925,27,27,0
24353,1092,7,6,1
24451,1158,8,8,0
24580,1296,4,4,0
24019,1409,3,3,0
24180,951,2,2,0
24550,16559,7,7,0
24303,1441,7,7,0
24519,1157,5,5,0
24463,638,2,2,0
24246,2344,4,4,0
24068,1718,16,16,0
24080,1394,4,4,0
24223,2405,28,25,3
24010,1629,6,6,0
24468,1491,1,1,0
24083,261,2,2,0
24568,1325,13,12,1
24480,1708,1,1,0
24302,2451,2,2,0
24030,911,2,2,0
24577,2531,5,5,0
24366,3496,4,4,0
24392,1877,4,4,0
24064,2612,24,24,0
24426,952,1,1,0
24212,995,2,2,0
24048,1967,5,5,0
24571,1750,12,11,1
24371,2161,8,8,0
24156,1725,7,7,0
24186,732,1,1,0
24364,2508,6,6,0
24508,1482,2,2,0
24373,1335,6,6,0
24177,2255,5,5,0
24348,1515,2,2,0
24563,2172,2,2,0
24254,2630,2,2,0
24216,952,1,1,0
24449,2778,9,9,0
24329,1841,11,11,0
24247,1664,4,4,0
24338,3249,3,3,0
24140,6436,11,11,0
24129,1582,8,8,0
24221,1,1,1,0
24574,2173,2,2,0
24095,2517,6,6,0
24147,1347,13,7,6
24498,1327,11,11,0
24086,2175,4,4,0
24091,2331,4,4,0
24487,1521,9,9,0
24584,2226,3,3,0
24576,2164,5,5,0
24324,1646,6,6,0
24210,2049,16,10,6
24523,1520,5,5,0
24413,1493,4,4,0
24055,1486,7,5,2
24365,764,1,1,0
24133,1308,9,7,2
24263,1576,2,2,0
24251,2500,9,7,2
24082,10814,21,21,0
24321,687,3,3,0
24290,1557,2,2,0
24088,1478,2,2,0
24354,1256,11,11,0
24486,833,5,5,0
24199,1724,1,1,0
24248,2021,2,2,0
24014,1785,8,8,0
24106,5088,3,3,0
24155,1181,3,3,0
24196,2479,7,7,0
24164,1598,10,8,2
24317,2154,4,4,0
24355,2767,4,4,0
24313,1793,1,1,0
24516,2783,12,9,3
24512,3236,2,2,0
24224,2514,1,1,0
24336,2785,5,5,0
24143,1745,4,4,0
24107,1308,4,4,0
24567,1137,2,2,0
24466,1507,3,3,0
24432,1380,2,1,1
24074,4191,7,7,0
24325,701,1,1,0
24319,721,3,3,0
24153,518,1,1,0
24455,1263,7,7,0
24445,1964,3,3,0
24573,1044,4,4,0
24276,1362,5,5,0
24165,2042,1,1,0
24011,1776,2,2,0
24124,2298,6,6,0
24214,700,2,2,0
24525,3137,3,3,0
24238,1827,1,1,0
24038,386,1,1,0
24006,2138,2,2,0
24489,1564,6,6,0
24375,1495,2,2,0
24252,2359,4,4,0
24036,2450,4,4,0
24244,9868,7,7,0
24286,1431,3,3,0
24361,1380,7,7,0
24308,1284,3,3,0
24554,1088,4,4,0
24316,4767,14,14,0
24268,673,2,2,0
24012,2270,2,2,0
24334,1032,2,2,0
24493,1240,1,1,0
24471,2472,4,4,0
24073,1727,1,1,0
24438,1967,2,2,0
24168,1583,1,1,0
24148,1593,4,4,0
24284,1658,1,1,0
24531,2351,2,2,0
24331,1388,1,1,0
24085,4955,4,3,1
24359,1640,1,1,0
24410,1067,5,5,0
24245,969,1,1,0
24042,3068,3,3,0
24423,1111,1,1,0
24379,1404,3,3,0
24220,1701,6,6,0
24197,1951,5,5,0
24158,961,2,2,0
24063,1443,3,3,0
24564,2296,4,4,0
24150,4342,3,3,0
24236,1331,2,2,0
24586,1094,4,4,0
24209,1724,2,2,0
24277,1135,3,3,0
24582,586,1,1,0
24461,2449,8,8,0
24380,1801,5,5,0
24395,2653,1,1,0
24585,730,5,5,0
24452,2263,4,4,0
24562,1526,2,2,0
24075,3048,2,2,0
24059,1484,1,1,0
24505,1069,2,2,0
24536,1710,3,3,0
24126,2278,2,2,0
24462,1270,4,4,0
24421,727,1,1,0
24202,4587,2,2,0
24474,1645,1,1,0
24255,2692,1,1,0
24587,2903,2,2,0
24404,2338,3,3,0
24113,568,1,1,0
24408,675,1,1,0
24501,2545,2,2,0
24090,1218,2,2,0
24154,1336,5,5,0
24318,6393,4,4,0
24120,1543,2,2,0
24416,1572,1,1,0
24538,13188,4,4,0
24023,2022,10,10,0
24266,1106,3,3,0
24532,1586,3,3,0
24304,1764,4,4,0
24057,920,2,2,0
24488,12039,6,6,0
24301,2082,2,2,0
24428,545,3,3,0
24522,1968,3,3,0
24087,2351,4,4,0
24537,625,1,1,0
24346,2244,1,1,0
24228,1654,2,2,0
24060,12820,9,9,0
24174,3586,2,2,0
24441,2200,1,1,0
24054,1587,3,3,0
24349,1916,2,2,0
24386,1696,2,2,0
24144,4536,4,4,0
24004,2214,1,1,0
24398,1212,3,3,0
24071,587,2,2,0
24326,1314,1,1,0
24499,8874,2,2,0
24062,740,4,4,0
24434,1949,2,2,0
24108,1442,2,2,0
24555,1208,1,1,0
24025,1498,2,2,0
24288,1795,3,3,0
24494,1613,2,2,0
24280,879,1,1,0
24457,1147,2,2,0
24195,4003,2,2,0
24485,2004,3,3,0
24415,1646,4,4,0
24159,2071,1,1,0
24347,1932,2,2,0
24420,1882,1,1,0
24390,1750,2,2,0
24374,1320,1,1,0
24136,3080,1,1,0
24521,1375,2,2,0
24260,1156,1,1,0
24405,2438,2,2,0
24481,35182,2,2,0
24205,1524,3,3,0
24051,3518,2,2,0
24339,1785,2,2,0
24021,1274,1,1,0
24552,1451,3,3,0
24175,1936,2,2,0
24401,869,2,2,0
24119,699,6,6,0
24502,4445,2,2,0
24385,6562,2,2,0
24443,1889,1,1,0
24285,1519,2,2,0
24018,1882,1,1,0
24524,1000,2,2,0
24131,852,1,1,0
24282,1429,1,1,0
24541,2412,1,1,0
24132,2471,2,2,0
24459,1506,2,2,0
24056,504,1,1,0
24241,1685,1,1,0
24240,9731,3,3,0
24230,7046,6,6,0
25532,3121,7,4,3
25462,2735,51,6,45
25056,4409,455,58,397
25592,2507,1,1,0
25380,3809,21,7,14
25320,2399,3,0,3
25403,3369,9,2,7
25365,1730,1,1,0
25560,2664,9,6,3
25315,1047,11,10,1
25112,2097,7,3,4
25518,957,1,1,0
25527,3167,8,3,5
25212,3111,10,9,1
25036,1872,8,6,2
25219,2344,1,1,0
25411,2744,22,6,16
25258,2627,3,2,1
25495,2153,15,7,8
25142,4320,1,1,0
25307,3705,4,2,2
25201,3085,4,3,1
25122,3022,1,1,0
25060,1861,3,2,1
25400,1603,2,2,0
25110,2607,3,3,0
25147,7238,10,10,0
25459,2327,4,2,2
25332,2178,3,3,0
25271,3147,7,6,1
25254,2875,8,3,5
25321,3376,24,9,15
25381,4136,10,4,6
25594,2535,2,2,0
25058,3947,4,1,3
25268,1299,3,3,0
25032,2079,2,2,0
25451,2386,2,2,0
25473,2418,3,3,0
25264,792,2,2,0
25475,1187,2,1,1
25240,3295,8,5,3
25629,2400,1,1,0
25245,1282,2,2,0
25200,2828,7,6,1
25133,2760,5,3,2
25162,3025,1,1,0
25318,10481,15,1,14
25047,2506,21,7,14
25605,3345,4,2,2
25510,1572,2,2,0
25090,1004,1,1,0
25505,1573,5,4,1
25088,1598,1,1,0
25434,1764,12,3,9
25432,2820,5,1,4
25222,2224,4,3,1
25035,1953,5,3,2
25053,286,1,1,0
25354,769,1,1,0
25136,2826,1,1,0
25022,1489,5,5,0
25103,2337,2,2,0
25084,3049,2,0,2
25018,4159,2,2,0
25204,2799,7,3,4
25578,2329,18,13,5
25309,3107,5,4,1
25029,1687,1,1,0
25345,1545,4,2,2
25479,1770,5,3,2
25427,2267,2,1,1
25410,2978,1,1,0
25534,2875,1,1,0
25424,2660,3,1,2
25348,2898,4,2,2
25405,6661,4,0,4
25552,1386,1,1,0
25477,2483,4,2,2
25549,2459,2,2,0
25346,808,1,1,0
25438,2288,3,3,0
25259,2472,7,6,1
25361,3246,5,1,4
25349,1651,4,3,1
25565,2860,1,0,1
25186,1966,3,0,3
25197,739,1,1,0
25413,2603,9,5,4
25156,1859,7,2,5
25515,2439,1,0,1
25394,2060,2,2,0
25490,1663,2,2,0
25436,1536,2,2,0
25021,769,3,3,0
25184,703,1,1,0
25486,1785,1,1,0
25243,2263,1,0,1
25109,2524,3,3,0
25154,1236,1,1,0
25150,2094,2,2,0
25542,2834,4,3,1
25199,1208,1,1,0
25328,2948,2,2,0
25301,2282,1,1,0
25369,1256,3,1,2
25467,2380,6,3,3
25493,2543,7,3,4
25265,2262,2,1,1
25075,2984,2,0,2
25616,1507,1,1,0
25285,3350,4,2,2
25295,3892,1,1,0
25494,3985,1,0,1
25266,1209,1,1,0
25121,2531,1,0,1
25395,3294,3,3,0
25569,1754,3,1,2
25564,2295,5,5,0
25448,2160,1,0,1
25334,5460,5,2,3
25390,3416,3,1,2
25039,1955,1,1,0
25115,1884,1,1,0
25157,2619,4,1,3
25633,1851,2,2,0
25375,808,1,1,0
25189,1166,2,2,0
25612,1805,3,3,0
25360,3551,1,1,0
25111,2959,1,1,0
25223,3548,5,1,4
25002,1198,1,1,0
25537,243,2,2,0
25343,1602,1,1,0
25453,2055,2,2,0
25450,2077,2,2,0
25364,2901,2,2,0
25257,2438,3,3,0
25611,2058,1,1,0
25442,2518,1,0,1
25220,3874,2,2,0
25377,417,1,1,0
25293,2500,1,1,0
25333,2204,1,1,0
25601,1645,1,0,1
25324,923,1,1,0
25083,1237,3,3,0
25289,2572,2,2,0
25529,1990,1,1,0
25296,1882,1,0,1
25085,2394,1,0,1
25073,2137,3,2,1
25468,2627,1,1,0
25357,2992,1,1,0
25508,1356,1,1,0
25429,2672,1,1,0
25596,1139,1,1,0
25557,2950,2,2,0
25338,2917,1,1,0
25558,3557,2,0,2
25152,2386,1,1,0
25368,688,1,1,0
25323,1012,1,0,1
25100,2380,1,1,0
25202,2490,3,1,2
25262,3337,1,1,0
25535,549,1,1,0
25465,1839,1,1,0
25482,2255,1,1,0
25182,231,1,1,0
25276,2724,4,0,4
25015,2078,1,1,0
25242,1769,2,2,0
25172,2218,2,1,1
25628,1481,1,1,0
25263,4929,1,1,0
25362,2066,1,0,1
25226,1864,1,1,0
25019,1534,2,2,0
25070,333,1,1,0
25336,1000,1,1,0
25126,871,2,2,0
25488,1689,2,2,0
25499,2455,1,1,0
25149,2115,2,1,1
25598,2435,2,2,0
25145,618,1,1,0
25185,1505,2,0,2
25025,2405,2,2,0
25287,2135,1,0,1
25236,1943,2,0,2
25415,1969,1,0,1
25496,557,1,1,0
25313,1139,1,1,0
25079,1108,1,1,0
25001,1840,1,1,0
25300,2699,1,1,0
25570,1938,2,2,0
25209,1749,1,1,0
25397,1777,1,1,0
25031,1971,86,32,54
25388,8135,174,41,133
25127,2101,21,7,14
25425,3926,3,3,0
25159,1245,8,3,5
25463,1455,27,12,15
25580,1475,54,33,21
25356,2803,25,12,13
25074,2678,3,3,0
25048,1355,27,17,10
25547,979,16,4,12
25050,3100,6,6,0
25057,2050,20,14,6
25449,2835,4,2,2
25108,1963,1,1,0
25124,2357,4,1,3
25512,2846,19,9,10
25367,1449,33,23,10
25230,1812,21,18,3
25519,4077,11,5,6
25193,2747,11,3,8
25020,1970,4,2,2
25614,1311,25,15,10
25033,877,3,3,0
25237,2598,22,6,16
25190,1458,11,7,4
25539,2189,47,20,27
25304,1909,31,10,21
25632,3096,22,12,10
25174,1914,2,2,0
25095,1134,1,1,0
25555,1831,9,7,2
25004,2052,6,5,1
25524,1347,10,10,0
25214,1972,7,7,0
25059,1000,1,1,0
25187,1426,2,2,0
25393,1081,9,9,0
25284,1102,24,9,15
25314,275,1,0,1
25213,2590,2,2,0
25011,1391,4,3,1
25370,1954,11,8,3
25428,1709,8,7,1
25422,1154,3,3,0
25387,2274,3,3,0
25526,1426,11,3,8
25170,1813,4,3,1
25617,1819,7,5,2
25114,1353,4,4,0
25043,1630,10,6,4
25504,2600,1,1,0
25238,1225,1,1,0
25280,2927,4,4,0
25228,1541,15,10,5
25082,3461,9,3,6
25207,1801,4,4,0
25281,1057,3,1,2
25523,1783,8,8,0
25216,1844,5,5,0
25239,2053,2,2,0
25481,1712,1,1,0
25586,1879,2,2,0
25196,1381,7,4,3
25224,1719,5,5,0
25256,3003,4,3,1
25458,964,1,1,0
